segment,name,exchange,isin,instrument_type,instrument_key,lot_size,freeze_quantity,exchange_token,tick_size,symbol,qty_multiplier,security_type,weekly,expiry,asset_symbol,underlying_symbol,minimum_lot,asset_type,underlying_type,strike_price,short_name,asset_key,underlying_key,last_trading_date,price_quote_unit,download_date
NSE_EQ,RAJSHREE POLYPACK LTD,NSE,INE760W01023,EQ,NSE_EQ|INE760W01023,1.0,100000.0,6913,1.0,RPPL,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,OCCL LIMITED,NSE,INE0PK601023,EQ,NSE_EQ|INE0PK601023,1.0,100000.0,25918,1.0,OCCLLTD,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,GALLANTT ISPAT LIMITED,NSE,INE297H01019,EQ,NSE_EQ|INE297H01019,1.0,100000.0,13337,5.0,GALLANTT,1.0,NORMAL,,,,,,,,,Gallantt Ispat,,,,,2026-04-17
NSE_EQ,AMBER ENTERPRISES (I) LTD,NSE,INE371P01015,EQ,NSE_EQ|INE371P01015,1.0,100000.0,1185,50.0,AMBER,1.0,NORMAL,,,,,,,,,Amber Enterprises (I),,,,,2026-04-17
NSE_EQ,UFLEX LIMITED,NSE,INE516A01017,EQ,NSE_EQ|INE516A01017,1.0,100000.0,1053,5.0,UFLEX,1.0,NORMAL,,,,,,,,,Uflex,,,,,2026-04-17
NSE_EQ,RISHABH INSTRUMENTS LTD,NSE,INE0N2P01017,EQ,NSE_EQ|INE0N2P01017,1.0,100000.0,18417,5.0,RISHABH,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,MAHALAXMI RUBTECH LIMITED,NSE,INE112D01035,EQ,NSE_EQ|INE112D01035,1.0,100000.0,7886,1.0,MHLXMIRU,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,PHYSICSWALLAH LIMITED,NSE,INE0LP301011,EQ,NSE_EQ|INE0LP301011,1.0,100000.0,759723,1.0,PWL,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,SMC GLOBAL SECURITIES LTD,NSE,INE103C01036,EQ,NSE_EQ|INE103C01036,1.0,100000.0,2320,1.0,SMCGLOBAL,1.0,NORMAL,,,,,,,,,SMC Global Securities,,,,,2026-04-17
NSE_EQ,ELECON ENG. CO. LTD,NSE,INE205B01031,EQ,NSE_EQ|INE205B01031,1.0,100000.0,13643,5.0,ELECON,1.0,NORMAL,,,,,,,,,Elecon Eng. Co.,,,,,2026-04-17
NSE_EQ,WE WIN LIMITED,NSE,INE082W01014,EQ,NSE_EQ|INE082W01014,1.0,100000.0,9862,1.0,WEWIN,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,TTK PRESTIGE LTD,NSE,INE690A01028,EQ,NSE_EQ|INE690A01028,1.0,100000.0,3546,5.0,TTKPRESTIG,1.0,NORMAL,,,,,,,,,TTK Prestige,,,,,2026-04-17
NSE_EQ,CESC LTD,NSE,INE486A01021,EQ,NSE_EQ|INE486A01021,1.0,100000.0,628,1.0,CESC,1.0,NORMAL,,,,,,,,,CESC,,,,,2026-04-17
NSE_EQ,RAMKRISHNA FORGINGS LTD,NSE,INE399G01023,EQ,NSE_EQ|INE399G01023,1.0,100000.0,11411,5.0,RKFORGE,1.0,NORMAL,,,,,,,,,Ramkrishna Forgings,,,,,2026-04-17
NSE_EQ,S. P. APPARELS LIMITED,NSE,INE212I01016,EQ,NSE_EQ|INE212I01016,1.0,100000.0,18252,5.0,SPAL,1.0,NORMAL,,,,,,,,,S. P. Apparels,,,,,2026-04-17
NSE_EQ,PI INDUSTRIES LTD,NSE,INE603J01030,EQ,NSE_EQ|INE603J01030,1.0,100000.0,24184,10.0,PIIND,1.0,NORMAL,,,,,,,,,PI Industries,,,,,2026-04-17
NSE_EQ,GANGA FORGING LIMITED,NSE,INE691Z01023,EQ,NSE_EQ|INE691Z01023,1.0,100000.0,4957,1.0,GANGAFORGE,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,INDIAN RENEWABLE ENERGY,NSE,INE202E01016,EQ,NSE_EQ|INE202E01016,1.0,100000.0,20261,1.0,IREDA,1.0,NORMAL,,,,,,,,,IREDA,,,,,2026-04-17
NSE_EQ,INFO EDGE (I) LTD,NSE,INE663F01032,EQ,NSE_EQ|INE663F01032,1.0,100000.0,13751,5.0,NAUKRI,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,EICHER MOTORS LTD,NSE,INE066A01021,EQ,NSE_EQ|INE066A01021,1.0,100000.0,910,50.0,EICHERMOT,1.0,NORMAL,,,,,,,,,Eicher Motors,,,,,2026-04-17
NSE_EQ,GUJARAT GAS LIMITED,NSE,INE844O01030,EQ,NSE_EQ|INE844O01030,1.0,100000.0,10599,5.0,GUJGASLTD,1.0,NORMAL,,,,,,,,,Gujarat Gas,,,,,2026-04-17
NSE_EQ,PPAP AUTOMOTIVE LIMITED,NSE,INE095I01015,EQ,NSE_EQ|INE095I01015,1.0,100000.0,15209,1.0,PPAP,1.0,NORMAL,,,,,,,,,PPAP Automotive,,,,,2026-04-17
NSE_EQ,PEARL POLYMERS LTD,NSE,INE844A01013,EQ,NSE_EQ|INE844A01013,1.0,100000.0,2610,1.0,PEARLPOLY,1.0,NORMAL,,,,,,,,,Pearl Polymers,,,,,2026-04-17
NSE_EQ,HOME FIRST FIN CO IND LTD,NSE,INE481N01025,EQ,NSE_EQ|INE481N01025,1.0,100000.0,2056,5.0,HOMEFIRST,1.0,NORMAL,,,,,,,,,Home First Finance Co.,,,,,2026-04-17
NSE_EQ,KROSS LIMITED,NSE,INE0O6601022,EQ,NSE_EQ|INE0O6601022,1.0,100000.0,25252,1.0,KROSS,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,SAMHI HOTELS LIMITED,NSE,INE08U801020,EQ,NSE_EQ|INE08U801020,1.0,100000.0,18614,1.0,SAMHI,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,CHEMPLAST SANMAR LIMITED,NSE,INE488A01050,EQ,NSE_EQ|INE488A01050,1.0,100000.0,5449,5.0,CHEMPLASTS,1.0,NORMAL,,,,,,,,,Chemplast Sanmar,,,,,2026-04-17
NSE_EQ,BAJEL PROJECTS LIMITED,NSE,INE0KQN01018,EQ,NSE_EQ|INE0KQN01018,1.0,100000.0,20531,1.0,BAJEL,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,SURAKSHA DIAGNOSTIC LTD,NSE,INE877V01027,EQ,NSE_EQ|INE877V01027,1.0,100000.0,27334,1.0,SURAKSHA,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,MAHANAGAR TELEPHONE NIGAM,NSE,INE153A01019,EQ,NSE_EQ|INE153A01019,1.0,100000.0,2294,1.0,MTNL,1.0,NORMAL,,,,,,,,,MTNL,,,,,2026-04-17
NSE_EQ,SKF IND (INDUSTRIAL) LTD,NSE,INE2J8701016,EQ,NSE_EQ|INE2J8701016,1.0,100000.0,760101,10.0,SKFINDUS,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,AEROFLEX ENTERPRISES LTD,NSE,INE065D01027,EQ,NSE_EQ|INE065D01027,1.0,100000.0,12015,1.0,AEROENTER,1.0,NORMAL,,,,,,,,,Sat Industries,,,,,2026-04-17
NSE_EQ,CCL PRODUCTS (I) LTD,NSE,INE421D01022,EQ,NSE_EQ|INE421D01022,1.0,100000.0,11452,10.0,CCL,1.0,NORMAL,,,,,,,,,CCL Products,,,,,2026-04-17
NSE_EQ,JAYSHREE TEA & INDUSTRIES,NSE,INE364A01020,EQ,NSE_EQ|INE364A01020,1.0,100000.0,1720,1.0,JAYSREETEA,1.0,NORMAL,,,,,,,,,Jayshree Tea & Industries,,,,,2026-04-17
NSE_EQ,FEDERAL-MOGUL GOETZE (IND,NSE,INE529A01010,EQ,NSE_EQ|INE529A01010,1.0,100000.0,1190,5.0,FMGOETZE,1.0,NORMAL,,,,,,,,,Federal-Mogul Goetze (Ind,,,,,2026-04-17
NSE_EQ,ORIENT PAPER AND INDS LTD,NSE,INE592A01026,EQ,NSE_EQ|INE592A01026,1.0,100000.0,2496,1.0,ORIENTPPR,1.0,NORMAL,,,,,,,,,Orient Paper and Industries,,,,,2026-04-17
NSE_EQ,SERVOTECH REN POW SYS LTD,NSE,INE782X01033,EQ,NSE_EQ|INE782X01033,1.0,100000.0,5507,1.0,SERVOTECH,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,KRN HEAT EXCHANGE N REF L,NSE,INE0Q3J01015,EQ,NSE_EQ|INE0Q3J01015,1.0,100000.0,25643,5.0,KRN,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,INDEF MANUFACTURING LTD,NSE,INE0O9T01021,EQ,NSE_EQ|INE0O9T01021,1.0,100000.0,29678,1.0,BAJAJINDEF,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,SWARAJ ENGINES LTD,NSE,INE277A01016,EQ,NSE_EQ|INE277A01016,1.0,100000.0,3384,10.0,SWARAJENG,1.0,NORMAL,,,,,,,,,Swaraj Engines,,,,,2026-04-17
NSE_EQ,POWER GRID CORP. LTD.,NSE,INE752E01010,EQ,NSE_EQ|INE752E01010,1.0,100000.0,14977,5.0,POWERGRID,1.0,NORMAL,,,,,,,,,Power Grid Corp,,,,,2026-04-17
NSE_EQ,GREENPANEL INDUSTRIES LTD,NSE,INE08ZM01014,EQ,NSE_EQ|INE08ZM01014,1.0,100000.0,13810,1.0,GREENPANEL,1.0,NORMAL,,,,,,,,,Greenpanel Industries,,,,,2026-04-17
NSE_EQ,PYRAMID TECHNOPLAST LTD,NSE,INE0MIS01010,EQ,NSE_EQ|INE0MIS01010,1.0,100000.0,18250,1.0,PYRAMID,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,EIMCO ELECON (INDIA) LTD,NSE,INE158B01016,EQ,NSE_EQ|INE158B01016,1.0,100000.0,4040,10.0,EIMCOELECO,1.0,NORMAL,,,,,,,,,EIMCO ELECON,,,,,2026-04-17
NSE_EQ,VISAKA INDUSTRIES LIMITED,NSE,INE392A01021,EQ,NSE_EQ|INE392A01021,1.0,100000.0,4221,1.0,VISAKAIND,1.0,NORMAL,,,,,,,,,Visaka Industries,,,,,2026-04-17
NSE_EQ,TRAVEL FOOD SERVICES LTD,NSE,INE103V01028,EQ,NSE_EQ|INE103V01028,1.0,100000.0,757545,10.0,TRAVELFOOD,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,HIMATSINGKA SEIDE LTD,NSE,INE049A01027,EQ,NSE_EQ|INE049A01027,1.0,100000.0,1360,1.0,HIMATSEIDE,1.0,NORMAL,,,,,,,,,Himatsingka Seide,,,,,2026-04-17
NSE_EQ,DLF LIMITED,NSE,INE271C01023,EQ,NSE_EQ|INE271C01023,1.0,100000.0,14732,5.0,DLF,1.0,NORMAL,,,,,,,,,DLF,,,,,2026-04-17
NSE_EQ,TRF LIMITED,NSE,INE391D01019,EQ,NSE_EQ|INE391D01019,1.0,100000.0,17987,1.0,TRF,1.0,NORMAL,,,,,,,,,TRF,,,,,2026-04-17
NSE_EQ,CONCORD ENVIRO SYSTEMS L,NSE,INE037Z01029,EQ,NSE_EQ|INE037Z01029,1.0,100000.0,28764,5.0,CEWATER,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,PIDILITE INDUSTRIES LTD,NSE,INE318A01026,EQ,NSE_EQ|INE318A01026,1.0,100000.0,2664,10.0,PIDILITIND,1.0,NORMAL,,,,,,,,,Pidilite Industries,,,,,2026-04-17
NSE_EQ,COUNTRY CLUB HOSP HOL LTD,NSE,INE652F01027,EQ,NSE_EQ|INE652F01027,1.0,100000.0,6385,1.0,CCHHL,1.0,NORMAL,,,,,,,,,Country Club Hosp Hol,,,,,2026-04-17
NSE_EQ,HUHTAMAKI INDIA LIMITED,NSE,INE275B01026,EQ,NSE_EQ|INE275B01026,1.0,100000.0,2562,1.0,HUHTAMAKI,1.0,NORMAL,,,,,,,,,Huhtamaki India,,,,,2026-04-17
NSE_EQ,BANNARI AM SPIN MILL LTD.,NSE,INE186H01022,EQ,NSE_EQ|INE186H01022,1.0,100000.0,12034,1.0,BASML,1.0,NORMAL,,,,,,,,,Bannari Am Spin Mill,,,,,2026-04-17
NSE_EQ,BALAXI PHARMA LTD,NSE,INE618N01022,EQ,NSE_EQ|INE618N01022,1.0,100000.0,11309,1.0,BALAXI,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,GEEKAY WIRES LIMITED,NSE,INE669X01032,EQ,NSE_EQ|INE669X01032,1.0,100000.0,17922,1.0,GEEKAYWIRE,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,RKEC PROJECTS LIMITED,NSE,INE786W01010,EQ,NSE_EQ|INE786W01010,1.0,100000.0,1547,1.0,RKEC,1.0,NORMAL,,,,,,,,,RKEC Projects,,,,,2026-04-17
NSE_EQ,MAS FINANCIAL SERV LTD,NSE,INE348L01012,EQ,NSE_EQ|INE348L01012,1.0,100000.0,199,5.0,MASFIN,1.0,NORMAL,,,,,,,,,MAS Financial,,,,,2026-04-17
NSE_EQ,BALMER LAWRIE & CO LTD,NSE,INE164A01016,EQ,NSE_EQ|INE164A01016,1.0,100000.0,338,1.0,BALMLAWRIE,1.0,NORMAL,,,,,,,,,Balmer Lawrie & Co,,,,,2026-04-17
NSE_EQ,MEGHMANI ORGANICS LIMITED,NSE,INE0CT101020,EQ,NSE_EQ|INE0CT101020,1.0,100000.0,5394,1.0,MOL,1.0,NORMAL,,,,,,,,,Meghmani Organics,,,,,2026-04-17
NSE_EQ,DOLAT ALGOTECH LIMITED,NSE,INE966A01022,EQ,NSE_EQ|INE966A01022,1.0,100000.0,12124,1.0,DOLATALGO,1.0,NORMAL,,,,,,,,,Dolat Algotech,,,,,2026-04-17
NSE_EQ,AEGIS LOGISTICS LIMITED,NSE,INE208C01025,EQ,NSE_EQ|INE208C01025,1.0,100000.0,40,5.0,AEGISLOG,1.0,NORMAL,,,,,,,,,Aegis Logistics,,,,,2026-04-17
NSE_EQ,AHLUWALIA CONT IND LTD,NSE,INE758C01029,EQ,NSE_EQ|INE758C01029,1.0,100000.0,17833,5.0,AHLUCONT,1.0,NORMAL,,,,,,,,,Ahluwalia Cont Ind,,,,,2026-04-17
NSE_EQ,GUFIC BIOSCIENCES LTD.,NSE,INE742B01025,EQ,NSE_EQ|INE742B01025,1.0,100000.0,11606,5.0,GUFICBIO,1.0,NORMAL,,,,,,,,,Gufic Biosciences,,,,,2026-04-17
NSE_EQ,TOURISM FINANCE CORP. OF,NSE,INE305A01023,EQ,NSE_EQ|INE305A01023,1.0,100000.0,3466,1.0,TFCILTD,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,HERANBA INDUSTRIES LTD,NSE,INE694N01015,EQ,NSE_EQ|INE694N01015,1.0,100000.0,2614,1.0,HERANBA,1.0,NORMAL,,,,,,,,,Heranba Industries,,,,,2026-04-17
NSE_EQ,R K SWAMY LIMITED,NSE,INE0NQ801033,EQ,NSE_EQ|INE0NQ801033,1.0,100000.0,23043,1.0,RKSWAMY,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,PALRED TECHNOLOGIES LTD,NSE,INE218G01033,EQ,NSE_EQ|INE218G01033,1.0,100000.0,17062,1.0,PALREDTEC,1.0,NORMAL,,,,,,,,,Palred Technologies,,,,,2026-04-17
NSE_EQ,ZENSAR TECHNOLOGIES  LTD,NSE,INE520A01027,EQ,NSE_EQ|INE520A01027,1.0,100000.0,1076,5.0,ZENSARTECH,1.0,NORMAL,,,,,,,,,Zensar Technologies,,,,,2026-04-17
NSE_EQ,SKIPPER LIMITED,NSE,INE439E01022,EQ,NSE_EQ|INE439E01022,1.0,100000.0,9428,5.0,SKIPPER,1.0,NORMAL,,,,,,,,,Skipper,,,,,2026-04-17
NSE_EQ,ROSSELL TECHSYS LIMITED,NSE,INE0OJW01016,EQ,NSE_EQ|INE0OJW01016,1.0,100000.0,27353,5.0,ROSSTECH,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,LT FOODS LIMITED,NSE,INE818H01020,EQ,NSE_EQ|INE818H01020,1.0,100000.0,13816,5.0,LTFOODS,1.0,NORMAL,,,,,,,,,LT Foods,,,,,2026-04-17
NSE_EQ,DCM SHRIRAM LIMITED,NSE,INE499A01024,EQ,NSE_EQ|INE499A01024,1.0,100000.0,811,10.0,DCMSHRIRAM,1.0,NORMAL,,,,,,,,,DCM Shriram,,,,,2026-04-17
NSE_EQ,FOODS & INNS LIMITED,NSE,INE976E01023,EQ,NSE_EQ|INE976E01023,1.0,100000.0,6673,1.0,FOODSIN,1.0,NORMAL,,,,,,,,,Foods & Inns,,,,,2026-04-17
NSE_EQ,SASTASUNDAR VENTURES LTD,NSE,INE019J01013,EQ,NSE_EQ|INE019J01013,1.0,100000.0,20063,5.0,SASTASUNDR,1.0,NORMAL,,,,,,,,,Sastasundar Ventures,,,,,2026-04-17
NSE_EQ,SEAMEC LIMITED,NSE,INE497B01018,EQ,NSE_EQ|INE497B01018,1.0,100000.0,2616,10.0,SEAMECLTD,1.0,NORMAL,,,,,,,,,Seamec,,,,,2026-04-17
NSE_EQ,PONDY OXIDES & CHEM LTD,NSE,INE063E01053,EQ,NSE_EQ|INE063E01053,1.0,100000.0,14385,10.0,POCL,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,INTELLECT DESIGN ARENA,NSE,INE306R01017,EQ,NSE_EQ|INE306R01017,1.0,100000.0,5926,5.0,INTELLECT,1.0,NORMAL,,,,,,,,,Intellect Design Arena,,,,,2026-04-17
NSE_EQ,UJJIVAN SMALL FINANC BANK,NSE,INE551W01018,EQ,NSE_EQ|INE551W01018,1.0,100000.0,15228,1.0,UJJIVANSFB,1.0,NORMAL,,,,,,,,,Ujjivan Small Finance Bank,,,,,2026-04-17
NSE_EQ,SHAKTI PUMPS (I) LTD,NSE,INE908D01010,EQ,NSE_EQ|INE908D01010,1.0,100000.0,25574,5.0,SHAKTIPUMP,1.0,NORMAL,,,,,,,,,Shakti Pumps (India),,,,,2026-04-17
NSE_EQ,ESCORTS KUBOTA LIMITED,NSE,INE042A01014,EQ,NSE_EQ|INE042A01014,1.0,100000.0,958,10.0,ESCORTS,1.0,NORMAL,,,,,,,,,Escorts Kubota,,,,,2026-04-17
NSE_EQ,SYNCOM FORMU (I) LTD,NSE,INE312C01025,EQ,NSE_EQ|INE312C01025,1.0,100000.0,11992,1.0,SYNCOMF,1.0,NORMAL,,,,,,,,,Syncom Formulations,,,,,2026-04-17
NSE_EQ,VAKRANGEE LIMITED,NSE,INE051B01021,EQ,NSE_EQ|INE051B01021,1.0,100000.0,13342,1.0,VAKRANGEE,1.0,NORMAL,,,,,,,,,Vakrangee,,,,,2026-04-17
NSE_EQ,ELDECO HSG & IND LTD.,NSE,INE668G01021,EQ,NSE_EQ|INE668G01021,1.0,100000.0,8953,5.0,ELDEHSG,1.0,NORMAL,,,,,,,,,Eldeco HSG & Ind,,,,,2026-04-17
NSE_EQ,GANESH BENZOPLAST LIMITED,NSE,INE388A01029,EQ,NSE_EQ|INE388A01029,1.0,100000.0,5614,1.0,GANESHBE,1.0,NORMAL,,,,,,,,,Ganesh Benzoplast,,,,,2026-04-17
NSE_EQ,RADAAN MEDIAWORKS (I) LTD,NSE,INE874F01027,EQ,NSE_EQ|INE874F01027,1.0,100000.0,10932,1.0,RADAAN,1.0,NORMAL,,,,,,,,,Radaan Mediaworks,,,,,2026-04-17
NSE_EQ,AGARWAL INDS CORP LTD.,NSE,INE204E01012,EQ,NSE_EQ|INE204E01012,1.0,100000.0,3389,5.0,AGARIND,1.0,NORMAL,,,,,,,,,Agarwal Inds Corp,,,,,2026-04-17
NSE_EQ,GTPL HATHWAY LIMITED,NSE,INE869I01013,EQ,NSE_EQ|INE869I01013,1.0,100000.0,21195,1.0,GTPL,1.0,NORMAL,,,,,,,,,GTPL Hathway,,,,,2026-04-17
NSE_EQ,SUPRAJIT ENGINEERING LTD,NSE,INE399C01030,EQ,NSE_EQ|INE399C01030,1.0,100000.0,11689,5.0,SUPRAJIT,1.0,NORMAL,,,,,,,,,Suprajit Engineering,,,,,2026-04-17
NSE_EQ,BATA INDIA LTD,NSE,INE176A01028,EQ,NSE_EQ|INE176A01028,1.0,100000.0,371,5.0,BATAINDIA,1.0,NORMAL,,,,,,,,,Bata India,,,,,2026-04-17
NSE_EQ,TRIDENT LIMITED,NSE,INE064C01022,EQ,NSE_EQ|INE064C01022,1.0,100000.0,9685,1.0,TRIDENT,1.0,NORMAL,,,,,,,,,Trident,,,,,2026-04-17
NSE_EQ,TECHNO ELEC & ENG CO. LTD,NSE,INE285K01026,EQ,NSE_EQ|INE285K01026,1.0,100000.0,6445,5.0,TECHNOE,1.0,NORMAL,,,,,,,,,Techno Electric & Engineering,,,,,2026-04-17
NSE_EQ,TRIVENI ENGG. & INDS. LTD,NSE,INE256C01024,EQ,NSE_EQ|INE256C01024,1.0,100000.0,13081,5.0,TRIVENI,1.0,NORMAL,,,,,,,,,Triveni Engineering & Industries,,,,,2026-04-17
NSE_EQ,SYSTEMATIX CORP SERVICE L,NSE,INE356B01024,EQ,NSE_EQ|INE356B01024,1.0,100000.0,759355,1.0,SYSTMTXC,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,STARTECK FINANCE LIMITED,NSE,INE992I01013,EQ,NSE_EQ|INE992I01013,1.0,100000.0,9305,1.0,STARTECK,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,WESTLIFE FOODWORLD LTD,NSE,INE274F01020,EQ,NSE_EQ|INE274F01020,1.0,100000.0,11580,5.0,WESTLIFE,1.0,NORMAL,,,,,,,,,Westlife Development,,,,,2026-04-17
NSE_EQ,LAURUS LABS LIMITED,NSE,INE947Q01028,EQ,NSE_EQ|INE947Q01028,1.0,100000.0,19234,5.0,LAURUSLABS,1.0,NORMAL,,,,,,,,,Laurus Labs,,,,,2026-04-17
NSE_EQ,ENDURANCE TECHNO. LTD.,NSE,INE913H01037,EQ,NSE_EQ|INE913H01037,1.0,100000.0,18822,10.0,ENDURANCE,1.0,NORMAL,,,,,,,,,Endurance Techno,,,,,2026-04-17
NSE_EQ,MOIL LIMITED,NSE,INE490G01020,EQ,NSE_EQ|INE490G01020,1.0,100000.0,20830,5.0,MOIL,1.0,NORMAL,,,,,,,,,MOIL 125,,,,,2026-04-17
NSE_EQ,BAJAJ FINSERV LTD.,NSE,INE918I01026,EQ,NSE_EQ|INE918I01026,1.0,100000.0,16675,10.0,BAJAJFINSV,1.0,NORMAL,,,,,,,,,Bajaj Finserv,,,,,2026-04-17
NSE_EQ,FUTURE MKT NETWORKS LTD,NSE,INE360L01017,EQ,NSE_EQ|INE360L01017,1.0,100000.0,21017,1.0,FMNL,1.0,NORMAL,,,,,,,,,Future Market Networks,,,,,2026-04-17
NSE_EQ,SHANTI OVERSEAS INDIA LTD,NSE,INE933X01016,EQ,NSE_EQ|INE933X01016,1.0,100000.0,5650,1.0,SHANTI,1.0,NORMAL,,,,,,,,,Shanti Overseas India,,,,,2026-04-17
NSE_EQ,JIO FIN SERVICES LTD,NSE,INE758E01017,EQ,NSE_EQ|INE758E01017,1.0,100000.0,18143,1.0,JIOFIN,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,DR. REDDY S LABORATORIES,NSE,INE089A01031,EQ,NSE_EQ|INE089A01031,1.0,100000.0,881,10.0,DRREDDY,1.0,NORMAL,,,,,,,,,Dr. Reddy's Laboratories,,,,,2026-04-17
NSE_EQ,MEDI ASSIST HEALTH SER L,NSE,INE456Z01021,EQ,NSE_EQ|INE456Z01021,1.0,100000.0,21705,5.0,MEDIASSIST,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,MIRZA INTERNATIONAL LIMIT,NSE,INE771A01026,EQ,NSE_EQ|INE771A01026,1.0,100000.0,4394,1.0,MIRZAINT,1.0,NORMAL,,,,,,,,,Mirza Intl,,,,,2026-04-17
NSE_EQ,SHRIRAM - LIQUIDSHRI,NSE,INF680P01422,EQ,NSE_EQ|INF680P01422,1.0,100000.0,24374,1.0,LIQUIDSHRI,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,ZEN TECHNOLOGIES LIMITED,NSE,INE251B01027,EQ,NSE_EQ|INE251B01027,1.0,100000.0,7508,10.0,ZENTEC,1.0,NORMAL,,,,,,,,,ZEN TECHNOLOGIES,,,,,2026-04-17
NSE_EQ,PENINSULA LAND LIMITED,NSE,INE138A01028,EQ,NSE_EQ|INE138A01028,1.0,100000.0,2256,1.0,PENINLAND,1.0,NORMAL,,,,,,,,,Peninsula Land,,,,,2026-04-17
NSE_EQ,INNOVISION LIMITED,NSE,INE0ADB01012,EQ,NSE_EQ|INE0ADB01012,1.0,100000.0,761528,5.0,INNOVISION,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,KAMDHENU LIMITED,NSE,INE390H01020,EQ,NSE_EQ|INE390H01020,1.0,100000.0,13457,1.0,KAMDHENU,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,GOYAL ALUMINIUMS LIMITED,NSE,INE705X01026,EQ,NSE_EQ|INE705X01026,1.0,100000.0,11787,1.0,GOYALALUM,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,POLYPLEX CORPORATION LTD,NSE,INE633B01018,EQ,NSE_EQ|INE633B01018,1.0,100000.0,2687,5.0,POLYPLEX,1.0,NORMAL,,,,,,,,,Polyplex Corporation,,,,,2026-04-17
NSE_EQ,STAR HEALTH & AL INS CO L,NSE,INE575P01011,EQ,NSE_EQ|INE575P01011,1.0,100000.0,7083,5.0,STARHEALTH,1.0,NORMAL,,,,,,,,,Star Health & Allied Insurance,,,,,2026-04-17
NSE_EQ,ESTER INDUSTRIES LTD,NSE,INE778B01029,EQ,NSE_EQ|INE778B01029,1.0,100000.0,24265,1.0,ESTER,1.0,NORMAL,,,,,,,,,Ester Industries,,,,,2026-04-17
NSE_EQ,LYPSA GEMS & JEWEL LTD,NSE,INE142K01011,EQ,NSE_EQ|INE142K01011,1.0,100000.0,31468,1.0,LYPSAGEMS,1.0,NORMAL,,,,,,,,,LYPSA GEMS & JEWELLERY,,,,,2026-04-17
NSE_EQ,UNICHEM LABORATORIES LTD,NSE,INE351A01035,EQ,NSE_EQ|INE351A01035,1.0,100000.0,3579,5.0,UNICHEMLAB,1.0,NORMAL,,,,,,,,,Unichem Laboratories,,,,,2026-04-17
NSE_EQ,PREMIER EXPLOSIVES LTD,NSE,INE863B01029,EQ,NSE_EQ|INE863B01029,1.0,100000.0,17397,5.0,PREMEXPLN,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,ZOTA HEALTH CARE LIMITED,NSE,INE358U01012,EQ,NSE_EQ|INE358U01012,1.0,100000.0,11394,10.0,ZOTA,1.0,NORMAL,,,,,,,,,Zota Health Care,,,,,2026-04-17
NSE_EQ,BOROSIL RENEWABLES LTD,NSE,INE666D01022,EQ,NSE_EQ|INE666D01022,1.0,100000.0,3149,5.0,BORORENEW,1.0,NORMAL,,,,,,,,,Borosil Renewables,,,,,2026-04-17
NSE_EQ,DMCC SPECIALITY CHEMICALS,NSE,INE505A01010,EQ,NSE_EQ|INE505A01010,1.0,100000.0,6973,1.0,DMCC,1.0,NORMAL,,,,,,,,,DMCC Speciality Chemicals,,,,,2026-04-17
